Section,Day,Time,TimeSlot,Subject,SubjectName,Teacher,TeacherName,Room,RoomType,ActivityType,Scheme,WeeklyHours,BlockLocation
SEC52,Tue,11:12,Tue_11_12,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-13,Classroom,THEORY,B,2,campus-8class
SEC52,Tue,12:01,Tue_12_01,B002,"Phy.",T110,"Prof_K",Block-8-Room-13,Classroom,THEORY,B,3,campus-8class
SEC52,Tue,02:03,Tue_02_03,B002,"Phy.",T110,"Prof_K",Block-8-Room-13,Classroom,THEORY,B,3,campus-8class
SEC52,Tue,03:04,Tue_03_04,B006,"ED&Graphics.",T113,"Prof_N",Block-A-Lab-10,Lab,LAB,B,1,a-dl-lab
SEC52,Wed,10:11,Wed_10_11,B001,"T&NM",T108,"Prof_I",Block-8-Room-13,Classroom,THEORY,B,4,campus-8class
SEC52,Wed,11:12,Wed_11_12,B001,"T&NM",T108,"Prof_I",Block-8-Room-13,Classroom,THEORY,B,4,campus-8class
SEC52,Wed,12:01,Wed_12_01,B003,"Sc.LS.",T186,"Prof_DI",Block-8-Room-13,Classroom,THEORY,B,2,campus-8class
SEC52,Wed,02:03,Wed_02_03,B004,"EVS",T111,"Prof_L",Block-8-Room-13,Classroom,THEORY,B,2,campus-8class
SEC52,Wed,03:04,Wed_03_04,B001,"T&NM",T108,"Prof_I",Block-8-Room-13,Classroom,THEORY,B,4,campus-8class
SEC53,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-14,Multi-Purpose,Elective,B,2,campus-8class
SEC53,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-14,Multi-Purpose,Elective,B,2,campus-8class
SEC53,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-14,Multi-Purpose,Elective,B,2,campus-8class
SEC53,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-14,Multi-Purpose,Elective,B,2,campus-8class
SEC53,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-14,Multi-Purpose,Elective,B,2,campus-8class
SEC53,Mon,10:11,Mon_10_11,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-B-Lab-01,Lab,LAB,B,2,b-wl-lab
SEC53,Mon,11:12,Mon_11_12,B001,"T&NM",T108,"Prof_I",Block-8-Room-14,Classroom,THEORY,B,4,campus-8class
SEC53,Mon,12:01,Mon_12_01,B005," Phy. Lab",T105,"Prof_F",Block-B-Lab-03,Lab,LAB,B,1,b-wl-lab
SEC53,Mon,02:03,Mon_02_03,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-B-Lab-04,Lab,LAB,B,2,b-wl-lab
SEC53,Mon,03:04,Mon_03_04,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-14,Classroom,THEORY,B,2,campus-8class
SEC53,Tue,10:11,Tue_10_11,B002,"Phy.",T110,"Prof_K",Block-8-Room-14,Classroom,THEORY,B,3,campus-8class
SEC53,Tue,11:12,Tue_11_12,B002,"Phy.",T110,"Prof_K",Block-8-Room-14,Classroom,THEORY,B,3,campus-8class
SEC53,Tue,12:01,Tue_12_01,B002,"Phy.",T110,"Prof_K",Block-8-Room-14,Classroom,THEORY,B,3,campus-8class
SEC53,Tue,02:03,Tue_02_03,B004,"EVS",T111,"Prof_L",Block-8-Room-14,Classroom,THEORY,B,2,campus-8class
SEC53,Tue,03:04,Tue_03_04,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-14,Classroom,THEORY,B,2,campus-8class
SEC53,Wed,10:11,Wed_10_11,B001,"T&NM",T108,"Prof_I",Block-8-Room-14,Classroom,THEORY,B,4,campus-8class
SEC53,Wed,11:12,Wed_11_12,B001,"T&NM",T108,"Prof_I",Block-8-Room-14,Classroom,THEORY,B,4,campus-8class
SEC53,Wed,12:01,Wed_12_01,B004,"EVS",T111,"Prof_L",Block-8-Room-14,Classroom,THEORY,B,2,campus-8class
SEC53,Wed,02:03,Wed_02_03,B006,"ED&Graphics.",T180,"Prof_DC",Block-B-Lab-04,Lab,LAB,B,1,b-wl-lab
SEC53,Wed,03:04,Wed_03_04,B001,"T&NM",T108,"Prof_I",Block-8-Room-14,Classroom,THEORY,B,4,campus-8class
SEC54,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-15,Multi-Purpose,Elective,B,2,campus-8class
SEC54,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-15,Multi-Purpose,Elective,B,2,campus-8class
SEC54,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-15,Multi-Purpose,Elective,B,2,campus-8class
SEC54,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-15,Multi-Purpose,Elective,B,2,campus-8class
SEC54,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-15,Multi-Purpose,Elective,B,2,campus-8class
SEC54,Mon,10:11,Mon_10_11,B002,"Phy.",T110,"Prof_K",Block-8-Room-15,Classroom,THEORY,B,3,campus-8class
SEC54,Mon,11:12,Mon_11_12,B006,"ED&Graphics.",T180,"Prof_DC",Block-C-Lab-02,Lab,LAB,B,1,c-wl-lab
SEC54,Mon,12:01,Mon_12_01,B002,"Phy.",T110,"Prof_K",Block-8-Room-15,Classroom,THEORY,B,3,campus-8class
SEC54,Mon,02:03,Mon_02_03,B001,"T&NM",T108,"Prof_I",Block-8-Room-15,Classroom,THEORY,B,4,campus-8class
SEC54,Mon,03:04,Mon_03_04,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-15,Classroom,THEORY,B,2,campus-8class
SEC54,Tue,10:11,Tue_10_11,B001,"T&NM",T108,"Prof_I",Block-8-Room-15,Classroom,THEORY,B,4,campus-8class
SEC54,Tue,11:12,Tue_11_12,B002,"Phy.",T110,"Prof_K",Block-8-Room-15,Classroom,THEORY,B,3,campus-8class
SEC54,Tue,12:01,Tue_12_01,B001,"T&NM",T108,"Prof_I",Block-8-Room-15,Classroom,THEORY,B,4,campus-8class
SEC54,Tue,02:03,Tue_02_03,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-C-Lab-09,Lab,LAB,B,2,c-wl-lab
SEC54,Tue,03:04,Tue_03_04,B005," Phy. Lab",T105,"Prof_F",Block-C-Lab-10,Lab,LAB,B,1,c-wl-lab
SEC54,Wed,10:11,Wed_10_11,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-15,Classroom,THEORY,B,2,campus-8class
SEC54,Wed,11:12,Wed_11_12,B004,"EVS",T111,"Prof_L",Block-8-Room-15,Classroom,THEORY,B,2,campus-8class
SEC54,Wed,12:01,Wed_12_01,B001,"T&NM",T108,"Prof_I",Block-8-Room-15,Classroom,THEORY,B,4,campus-8class
SEC54,Wed,02:03,Wed_02_03,B004,"EVS",T111,"Prof_L",Block-8-Room-15,Classroom,THEORY,B,2,campus-8class
SEC54,Wed,03:04,Wed_03_04,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-C-Lab-05,Lab,LAB,B,2,c-wl-lab
SEC55,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-16,Multi-Purpose,Elective,B,2,campus-8class
SEC55,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-16,Multi-Purpose,Elective,B,2,campus-8class
SEC55,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-16,Multi-Purpose,Elective,B,2,campus-8class
SEC55,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-16,Multi-Purpose,Elective,B,2,campus-8class
SEC55,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-16,Multi-Purpose,Elective,B,2,campus-8class
SEC55,Mon,10:11,Mon_10_11,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-LAB-Lab-01,Lab,LAB,B,2,lab-cam-3-lab
SEC55,Mon,11:12,Mon_11_12,B005," Phy. Lab",T188,"Prof_DK",Block-LAB-Lab-02,Lab,LAB,B,1,lab-cam-3-lab
SEC55,Mon,12:01,Mon_12_01,B002,"Phy.",T110,"Prof_K",Block-8-Room-16,Classroom,THEORY,B,3,campus-8class
SEC55,Mon,02:03,Mon_02_03,B001,"T&NM",T108,"Prof_I",Block-8-Room-16,Classroom,THEORY,B,4,campus-8class
SEC55,Mon,03:04,Mon_03_04,B001,"T&NM",T108,"Prof_I",Block-8-Room-16,Classroom,THEORY,B,4,campus-8class
SEC55,Tue,10:11,Tue_10_11,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-16,Classroom,THEORY,B,2,campus-8class
SEC55,Tue,11:12,Tue_11_12,B006,"ED&Graphics.",T191,"Prof_DN",Block-LAB-Lab-07,Lab,LAB,B,1,lab-cam-3-lab
SEC55,Tue,12:01,Tue_12_01,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-16,Classroom,THEORY,B,2,campus-8class
SEC55,Tue,02:03,Tue_02_03,B004,"EVS",T111,"Prof_L",Block-8-Room-16,Classroom,THEORY,B,2,campus-8class
SEC55,Tue,03:04,Tue_03_04,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-LAB-Lab-10,Lab,LAB,B,2,lab-cam-3-lab
SEC55,Wed,10:11,Wed_10_11,B002,"Phy.",T110,"Prof_K",Block-8-Room-16,Classroom,THEORY,B,3,campus-8class
SEC55,Wed,11:12,Wed_11_12,B001,"T&NM",T108,"Prof_I",Block-8-Room-16,Classroom,THEORY,B,4,campus-8class
SEC55,Wed,12:01,Wed_12_01,B001,"T&NM",T108,"Prof_I",Block-8-Room-16,Classroom,THEORY,B,4,campus-8class
SEC55,Wed,02:03,Wed_02_03,B002,"Phy.",T110,"Prof_K",Block-8-Room-16,Classroom,THEORY,B,3,campus-8class
SEC55,Wed,03:04,Wed_03_04,B004,"EVS",T195,"Prof_DR",Block-8-Room-16,Classroom,THEORY,B,2,campus-8class
SEC56,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-17,Multi-Purpose,Elective,B,2,campus-8class
SEC56,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-17,Multi-Purpose,Elective,B,2,campus-8class
SEC56,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-17,Multi-Purpose,Elective,B,2,campus-8class
SEC56,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-17,Multi-Purpose,Elective,B,2,campus-8class
SEC56,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-17,Multi-Purpose,Elective,B,2,campus-8class
SEC56,Mon,10:11,Mon_10_11,B001,"T&NM",T108,"Prof_I",Block-8-Room-17,Classroom,THEORY,B,4,campus-8class
SEC56,Mon,11:12,Mon_11_12,B004,"EVS",T111,"Prof_L",Block-8-Room-17,Classroom,THEORY,B,2,campus-8class
SEC56,Mon,12:01,Mon_12_01,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-A-Lab-03,Lab,LAB,B,2,a-dl-lab
SEC56,Mon,02:03,Mon_02_03,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-A-Lab-04,Lab,LAB,B,2,a-dl-lab
SEC56,Mon,03:04,Mon_03_04,B001,"T&NM",T108,"Prof_I",Block-8-Room-17,Classroom,THEORY,B,4,campus-8class
SEC56,Tue,10:11,Tue_10_11,B002,"Phy.",T110,"Prof_K",Block-8-Room-17,Classroom,THEORY,B,3,campus-8class
SEC56,Tue,11:12,Tue_11_12,B001,"T&NM",T108,"Prof_I",Block-8-Room-17,Classroom,THEORY,B,4,campus-8class
SEC56,Tue,12:01,Tue_12_01,B004,"EVS",T111,"Prof_L",Block-8-Room-17,Classroom,THEORY,B,2,campus-8class
SEC56,Tue,02:03,Tue_02_03,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-17,Classroom,THEORY,B,2,campus-8class
SEC56,Tue,03:04,Tue_03_04,B006,"ED&Graphics.",T113,"Prof_N",Block-A-Lab-10,Lab,LAB,B,1,a-dl-lab
SEC56,Wed,10:11,Wed_10_11,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-17,Classroom,THEORY,B,2,campus-8class
SEC56,Wed,11:12,Wed_11_12,B005," Phy. Lab",T105,"Prof_F",Block-A-Lab-02,Lab,LAB,B,1,a-dl-lab
SEC56,Wed,12:01,Wed_12_01,B002,"Phy.",T110,"Prof_K",Block-8-Room-17,Classroom,THEORY,B,3,campus-8class
SEC56,Wed,02:03,Wed_02_03,B002,"Phy.",T110,"Prof_K",Block-8-Room-17,Classroom,THEORY,B,3,campus-8class
SEC56,Wed,03:04,Wed_03_04,B001,"T&NM",T108,"Prof_I",Block-8-Room-17,Classroom,THEORY,B,4,campus-8class
SEC57,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-18,Multi-Purpose,Elective,B,2,campus-8class
SEC57,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-18,Multi-Purpose,Elective,B,2,campus-8class
SEC57,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-18,Multi-Purpose,Elective,B,2,campus-8class
SEC57,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-18,Multi-Purpose,Elective,B,2,campus-8class
SEC57,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-18,Multi-Purpose,Elective,B,2,campus-8class
SEC57,Mon,10:11,Mon_10_11,B004,"EVS",T111,"Prof_L",Block-8-Room-18,Classroom,THEORY,B,2,campus-8class
SEC57,Mon,11:12,Mon_11_12,B002,"Phy.",T110,"Prof_K",Block-8-Room-18,Classroom,THEORY,B,3,campus-8class
SEC57,Mon,12:01,Mon_12_01,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-18,Classroom,THEORY,B,2,campus-8class
SEC57,Mon,02:03,Mon_02_03,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-B-Lab-04,Lab,LAB,B,2,b-wl-lab
SEC57,Mon,03:04,Mon_03_04,B006,"ED&Graphics.",T151,"Prof_BZ",Block-B-Lab-05,Lab,LAB,B,1,b-wl-lab
SEC57,Tue,10:11,Tue_10_11,B001,"T&NM",T108,"Prof_I",Block-8-Room-18,Classroom,THEORY,B,4,campus-8class
SEC57,Tue,11:12,Tue_11_12,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-18,Classroom,THEORY,B,2,campus-8class
SEC57,Tue,12:01,Tue_12_01,B005," Phy. Lab",T176,"Prof_CY",Block-B-Lab-08,Lab,LAB,B,1,b-wl-lab
SEC57,Tue,02:03,Tue_02_03,B001,"T&NM",T108,"Prof_I",Block-8-Room-18,Classroom,THEORY,B,4,campus-8class
SEC57,Tue,03:04,Tue_03_04,B001,"T&NM",T108,"Prof_I",Block-8-Room-18,Classroom,THEORY,B,4,campus-8class
SEC57,Wed,10:11,Wed_10_11,B002,"Phy.",T110,"Prof_K",Block-8-Room-18,Classroom,THEORY,B,3,campus-8class
SEC57,Wed,11:12,Wed_11_12,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-B-Lab-02,Lab,LAB,B,2,b-wl-lab
SEC57,Wed,12:01,Wed_12_01,B004,"EVS",T111,"Prof_L",Block-8-Room-18,Classroom,THEORY,B,2,campus-8class
SEC57,Wed,02:03,Wed_02_03,B002,"Phy.",T110,"Prof_K",Block-8-Room-18,Classroom,THEORY,B,3,campus-8class
SEC57,Wed,03:04,Wed_03_04,B001,"T&NM",T108,"Prof_I",Block-8-Room-18,Classroom,THEORY,B,4,campus-8class
SEC58,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-19,Multi-Purpose,Elective,B,2,campus-8class
SEC58,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-19,Multi-Purpose,Elective,B,2,campus-8class
SEC58,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-19,Multi-Purpose,Elective,B,2,campus-8class
SEC58,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-19,Multi-Purpose,Elective,B,2,campus-8class
SEC58,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-19,Multi-Purpose,Elective,B,2,campus-8class
SEC58,Mon,10:11,Mon_10_11,B002,"Phy.",T110,"Prof_K",Block-8-Room-19,Classroom,THEORY,B,3,campus-8class
SEC58,Mon,11:12,Mon_11_12,B003,"Sc.LS.",T140,"Prof_BO",Block-8-Room-19,Classroom,THEORY,B,2,campus-8class
SEC58,Mon,12:01,Mon_12_01,B002,"Phy.",T110,"Prof_K",Block-8-Room-19,Classroom,THEORY,B,3,campus-8class
SEC58,Mon,02:03,Mon_02_03,B006,"ED&Graphics.",T113,"Prof_N",Block-C-Lab-04,Lab,LAB,B,1,c-wl-lab
SEC58,Mon,03:04,Mon_03_04,B007,"PL(T) & Prog. Lab",T198,"Prof_DU",Block-C-Lab-05,Lab,LAB,B,2,c-wl-lab
SEC58,Tue,10:11,Tue_10_11,B005," Phy. Lab",T105,"Prof_F",Block-C-Lab-06,Lab,LAB,B,1,c-wl-lab
SEC58,Tue,11:12,Tue_11_12,B004,"EVS",T111,"Prof_L",Block-8-Room-19,Classroom,THEORY,B,2,campus-8class
SEC58,Tue,12:01,Tue_12_01,B001,"T&NM",T108,"Prof_I",Block-8-Room-19,Classroom,THEORY,B,4,campus-8class
SEC58,Tue,02:03,Tue_02_03,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-C-Lab-09,Lab,LAB,B,2,c-wl-lab
SEC58,Tue,03:04,Tue_03_04,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-19,Classroom,THEORY,B,2,campus-8class
SEC58,Wed,10:11,Wed_10_11,B001,"T&NM",T108,"Prof_I",Block-8-Room-19,Classroom,THEORY,B,4,campus-8class
SEC58,Wed,11:12,Wed_11_12,B001,"T&NM",T108,"Prof_I",Block-8-Room-19,Classroom,THEORY,B,4,campus-8class
SEC58,Wed,12:01,Wed_12_01,B001,"T&NM",T108,"Prof_I",Block-8-Room-19,Classroom,THEORY,B,4,campus-8class
SEC58,Wed,02:03,Wed_02_03,B002,"Phy.",T110,"Prof_K",Block-8-Room-19,Classroom,THEORY,B,3,campus-8class
SEC58,Wed,03:04,Wed_03_04,B004,"EVS",T111,"Prof_L",Block-8-Room-19,Classroom,THEORY,B,2,campus-8class
SEC59,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-20,Multi-Purpose,Elective,B,2,campus-8class
SEC59,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-20,Multi-Purpose,Elective,B,2,campus-8class
SEC59,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-20,Multi-Purpose,Elective,B,2,campus-8class
SEC59,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-20,Multi-Purpose,Elective,B,2,campus-8class
SEC59,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-20,Multi-Purpose,Elective,B,2,campus-8class
SEC59,Mon,10:11,Mon_10_11,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-LAB-Lab-01,Lab,LAB,B,2,lab-cam-3-lab
SEC59,Mon,11:12,Mon_11_12,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-20,Classroom,THEORY,B,2,campus-8class
SEC59,Mon,12:01,Mon_12_01,B001,"T&NM",T108,"Prof_I",Block-8-Room-20,Classroom,THEORY,B,4,campus-8class
SEC59,Mon,02:03,Mon_02_03,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-20,Classroom,THEORY,B,2,campus-8class
SEC59,Mon,03:04,Mon_03_04,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-LAB-Lab-05,Lab,LAB,B,2,lab-cam-3-lab
SEC59,Tue,10:11,Tue_10_11,B001,"T&NM",T108,"Prof_I",Block-8-Room-20,Classroom,THEORY,B,4,campus-8class
SEC59,Tue,11:12,Tue_11_12,B004,"EVS",T111,"Prof_L",Block-8-Room-20,Classroom,THEORY,B,2,campus-8class
SEC59,Tue,12:01,Tue_12_01,B006,"ED&Graphics.",T113,"Prof_N",Block-LAB-Lab-08,Lab,LAB,B,1,lab-cam-3-lab
SEC59,Tue,02:03,Tue_02_03,B001,"T&NM",T108,"Prof_I",Block-8-Room-20,Classroom,THEORY,B,4,campus-8class
SEC59,Tue,03:04,Tue_03_04,B002,"Phy.",T110,"Prof_K",Block-8-Room-20,Classroom,THEORY,B,3,campus-8class
SEC59,Wed,10:11,Wed_10_11,B004,"EVS",T111,"Prof_L",Block-8-Room-20,Classroom,THEORY,B,2,campus-8class
SEC59,Wed,11:12,Wed_11_12,B001,"T&NM",T108,"Prof_I",Block-8-Room-20,Classroom,THEORY,B,4,campus-8class
SEC59,Wed,12:01,Wed_12_01,B002,"Phy.",T110,"Prof_K",Block-8-Room-20,Classroom,THEORY,B,3,campus-8class
SEC59,Wed,02:03,Wed_02_03,B002,"Phy.",T110,"Prof_K",Block-8-Room-20,Classroom,THEORY,B,3,campus-8class
SEC59,Wed,03:04,Wed_03_04,B005," Phy. Lab",T105,"Prof_F",Block-LAB-Lab-05,Lab,LAB,B,1,lab-cam-3-lab
SEC60,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-01,Multi-Purpose,Elective,B,2,campus-8class
SEC60,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-01,Multi-Purpose,Elective,B,2,campus-8class
SEC60,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-01,Multi-Purpose,Elective,B,2,campus-8class
SEC60,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-01,Multi-Purpose,Elective,B,2,campus-8class
SEC60,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-01,Multi-Purpose,Elective,B,2,campus-8class
SEC60,Mon,10:11,Mon_10_11,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-A-Lab-01,Lab,LAB,B,2,a-dl-lab
SEC60,Mon,11:12,Mon_11_12,B001,"T&NM",T108,"Prof_I",Block-8-Room-01,Classroom,THEORY,B,4,campus-8class
SEC60,Mon,12:01,Mon_12_01,B002,"Phy.",T110,"Prof_K",Block-8-Room-01,Classroom,THEORY,B,3,campus-8class
SEC60,Mon,02:03,Mon_02_03,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-01,Classroom,THEORY,B,2,campus-8class
SEC60,Mon,03:04,Mon_03_04,B001,"T&NM",T108,"Prof_I",Block-8-Room-01,Classroom,THEORY,B,4,campus-8class
SEC60,Tue,10:11,Tue_10_11,B001,"T&NM",T108,"Prof_I",Block-8-Room-01,Classroom,THEORY,B,4,campus-8class
SEC60,Tue,11:12,Tue_11_12,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-A-Lab-07,Lab,LAB,B,2,a-dl-lab
SEC60,Tue,12:01,Tue_12_01,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-01,Classroom,THEORY,B,2,campus-8class
SEC60,Tue,02:03,Tue_02_03,B004,"EVS",T111,"Prof_L",Block-8-Room-01,Classroom,THEORY,B,2,campus-8class
SEC60,Tue,03:04,Tue_03_04,B002,"Phy.",T110,"Prof_K",Block-8-Room-01,Classroom,THEORY,B,3,campus-8class
SEC60,Wed,10:11,Wed_10_11,B002,"Phy.",T110,"Prof_K",Block-8-Room-01,Classroom,THEORY,B,3,campus-8class
SEC60,Wed,11:12,Wed_11_12,B004,"EVS",T111,"Prof_L",Block-8-Room-01,Classroom,THEORY,B,2,campus-8class
SEC60,Wed,12:01,Wed_12_01,B005," Phy. Lab",T184,"Prof_DG",Block-A-Lab-03,Lab,LAB,B,1,a-dl-lab
SEC60,Wed,02:03,Wed_02_03,B001,"T&NM",T108,"Prof_I",Block-8-Room-01,Classroom,THEORY,B,4,campus-8class
SEC60,Wed,03:04,Wed_03_04,B006,"ED&Graphics.",T113,"Prof_N",Block-A-Lab-05,Lab,LAB,B,1,a-dl-lab
SEC61,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-02,Multi-Purpose,Elective,B,2,campus-8class
SEC61,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-02,Multi-Purpose,Elective,B,2,campus-8class
SEC61,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-02,Multi-Purpose,Elective,B,2,campus-8class
SEC61,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-02,Multi-Purpose,Elective,B,2,campus-8class
SEC61,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-02,Multi-Purpose,Elective,B,2,campus-8class
SEC61,Mon,10:11,Mon_10_11,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-B-Lab-01,Lab,LAB,B,2,b-wl-lab
SEC61,Mon,11:12,Mon_11_12,B004,"EVS",T111,"Prof_L",Block-8-Room-02,Classroom,THEORY,B,2,campus-8class
SEC61,Mon,12:01,Mon_12_01,B002,"Phy.",T110,"Prof_K",Block-8-Room-02,Classroom,THEORY,B,3,campus-8class
SEC61,Mon,02:03,Mon_02_03,B001,"T&NM",T108,"Prof_I",Block-8-Room-02,Classroom,THEORY,B,4,campus-8class
SEC61,Mon,03:04,Mon_03_04,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-B-Lab-05,Lab,LAB,B,2,b-wl-lab
SEC61,Tue,10:11,Tue_10_11,B001,"T&NM",T108,"Prof_I",Block-8-Room-02,Classroom,THEORY,B,4,campus-8class
SEC61,Tue,11:12,Tue_11_12,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-02,Classroom,THEORY,B,2,campus-8class
